"stock","terminal_catch_year","n_retros","fbar_rho","ssb_rho","ssb_intermediate_year","rec_rho","rec_intermediate_year","expert_opinion","modified","year","StockDatabaseID","StockKey","StockKeyDescription","PreviousStockKey","PreviousStockKeyLabel","SpeciesScientificName","SpeciesCommonName","EcoRegion","ExpertGroup","ExpertGroupDescription","AdviceDraftingGroup","AdviceDraftingGroupDescription","DataCategory","YearOfLastAssessment","AssessmentFrequency","YearOfNextAssessment","AssessmentType","AdviceReleaseDate","AdviceCategory","AdviceType","UseOfDiscardsInAdvice","PABufferApplied","TrophicGuild","FisheriesGuild","SizeGuild","Published","GeneratedOn","SectionNumber","AssessmentKey","ModifiedDate"
"reb.27.14b",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1730,169265,"Beaked redfish  (Sebastes mentella) in Division 14.b, demersal (Southeast Greenland)",136705,"smn-grl","Sebastes mentella","Beaked redfish","Greenland Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","NWWG","North-Western Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks",3.2,2018,1,2019,"Survey trends-based assessment","13/06/18","PA","Catches","Not used","Yes in year(s) 2015, 2018","demersal piscivore","Pelagic","medium pelagic",TRUE,"2019-10-19T16:47:41.49+01:00","2.3.10",9624,"2018-11-15T11:37:02.997+01:00"
"reb.27.14b",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2224,169265,"Beaked redfish  (Sebastes mentella) in Division 14.b, demersal (Southeast Greenland)",136705,"smn-grl","Sebastes mentella","Beaked redfish","Greenland Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","NWWG","North-Western Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks",3.2,2019,1,2020,"Survey trends-based assessment","13/06/19","PA","Catches","Not used, considered negligible","Yes in year(s) 2015, 2018","demersal piscivore","Pelagic","medium pelagic",TRUE,"2019-10-19T16:47:41.49+01:00","2.3.10",10489,"2019-06-17T11:57:20.893+01:00"
"reb.27.5a14",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1728,169263,"Beaked redfish  (Sebastes mentella) in Subarea 14 and Division 5.a, Icelandic slope stock (East of Greenland, Iceland grounds)",136703,"smn-con","Sebastes mentella","Beaked redfish","Arctic Ocean Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","NWWG","North-Western Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks",3.2,2018,1,2019,"Survey trends-based assessment","13/06/18","PA","Catches","Not used","Yes in year(s) 2013, 2017","demersal piscivore","Demersal","medium pelagic",TRUE,"2019-10-19T16:47:41.49+01:00","2.3.11",9628,"2018-11-15T11:34:45.64+01:00"
"reb.27.5a14",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2222,169263,"Beaked redfish  (Sebastes mentella) in Subarea 14 and Division 5.a, Icelandic slope stock (East of Greenland, Iceland grounds)",136703,"smn-con","Sebastes mentella","Beaked redfish","Arctic Ocean Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","NWWG","North-Western Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks",3.2,2019,1,2020,"Survey trends-based assessment","13/06/19","PA","Catches","Not used","Yes in year(s) 2013, 2017","demersal piscivore","Pelagic","medium pelagic",TRUE,"2019-10-19T16:47:41.49+01:00","2.3.11",10492,"2019-08-20T12:13:13.717+01:00"
"reg.27.1-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1817,169268,"Golden redfish (Sebastes norvegicus) in subareas 1 and 2 (Northeast Arctic)",136708,"smr-arct","Sebastes norvegicus","Golden redfish","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Norwegian Sea Ecoregion","AFWG","Arctic Fisheries Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks",1,2018,2,2020,"Age-length structured model (Gadget).","13/06/18","PA","Catches","Not used",NA,"demersal piscivore","Demersal","medium pelagic",TRUE,"2019-10-19T16:47:41.49+01:00","3.3.9",9908,"2018-08-22T11:05:53.417+01:00"
"reg.27.1-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2378,169268,"Golden redfish (Sebastes norvegicus) in subareas 1 and 2 (Northeast Arctic)",136708,"smr-arct","Sebastes norvegicus","Golden redfish","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Norwegian Sea Ecoregion","AFWG","Arctic Fisheries Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks",1,2018,2,2020,"Age-length structured model (Gadget).","13/06/19","PA","Catches","Not used",NA,"demersal piscivore","Demersal","medium pelagic",TRUE,"2019-10-19T16:47:41.49+01:00","3.3.9",NA,"2018-08-22T11:05:53.417+01:00"
"reg.27.561214",2017,5,-0.0416,0.0543,"Yes",-0.442,"Yes","The model only shows bias in recruitment in the last few year. This is expected as it takes a few years for the yc to recruit to the fishery.  ","5/8/2018 12:33 PM",2018,1732,169267,"Golden redfish (Sebastes norvegicus) in subareas 5, 6, 12, and 14 (Iceland and Faroes grounds, West of Scotland, North of Azores, East of Greenland)",136707,"smr-5614","Sebastes norvegicus","Golden redfish","Arctic Ocean Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","NWWG","North-Western Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks",1,2018,1,2019,"Age- and length-structured model (Gadget)","13/06/18","MP","Catches","Not used",NA,"demersal piscivore","Demersal","medium pelagic",TRUE,"2019-10-19T16:47:41.49+01:00","2.3.13",9605,"2018-11-15T11:29:01.923+01:00"
"reg.27.561214",2018,5,-0.0186,0.0252,"No",-0.2194,"No","","5/9/2019 12:46 PM",2019,2226,169267,"Golden redfish (Sebastes norvegicus) in subareas 5, 6, 12, and 14 (Iceland and Faroes grounds, West of Scotland, North of Azores, East of Greenland)",136707,"smr-5614","Sebastes norvegicus","Golden redfish","Arctic Ocean Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","NWWG","North-Western Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks",1,2019,1,2020,"Age- and length-structured model (Gadget)","13/06/19","MP","Catches","Not used",NA,"demersal piscivore","Demersal","medium pelagic",TRUE,"2019-10-19T16:47:41.49+01:00","2.3.13",12940,"2019-06-17T11:58:59.483+01:00"
"rhg.27.nea",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1794,169198,"Roughhead grenadier (Macrourus berglax) in subareas 5-8, 10, 12 and 14 (Northeast Atlantic and Arctic Ocean)",149799,"rhg-nea","Macrourus berglax","Roughhead grenadier","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group",6.3,2015,5,2020,"no assessment","08/06/18, 13/06/17","PA","No directed fisheries","Not used","No","na","Demersal","na",TRUE,"2019-10-19T16:47:41.49+01:00","9.3.32",NA,"2018-11-14T11:23:23.547+01:00"
"rhg.27.nea",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2288,169198,"Roughhead grenadier (Macrourus berglax) in subareas 5-8, 10, 12 and 14 (Northeast Atlantic and Arctic Ocean)",149799,"rhg-nea","Macrourus berglax","Roughhead grenadier","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group",6.3,2015,5,2020,"no assessment","13/06/19, 11/06/19","PA","No directed fisheries","Not used","No","na","Demersal","na",TRUE,"2019-10-19T16:47:41.49+01:00","9.3.32",NA,"2018-11-14T11:23:23.547+01:00"
"rja.27.nea",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1779,169199,"White skate (Rostroraja alba) in subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)",140796,"rja-nea","Rostroraja alba","White skate","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group",6.3,2016,3,2019,"no assessment","05/10/18","PA","Catches","not used","No","demersal omnivore","Elasmobranch","Large rays",TRUE,"2019-10-19T16:47:41.49+01:00","9.3.33",NA,"2018-11-14T11:23:56.347+01:00"
"rja.27.nea",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2273,169199,"White skate (Rostroraja alba) in subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)",140796,"rja-nea","Rostroraja alba","White skate","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group",6.3,2019,4,2023,"no assessment","04/10/19","PA","Catches","not used","No","demersal omnivore","Elasmobranch","Large rays",TRUE,"2019-10-19T16:47:41.49+01:00","9.3.33",NA,"2019-10-17T08:38:57.14+01:00"
"rjb.27.3a4",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1773,169200,"Common skate complex (Blue skate (Dipturus batis) and flapper skate (Dipturus intermedius) in Subarea 4 and Division 3.a (North Sea, Skagerrak and Kattegat)",140790,"rjb-34","Dipturus batis","Common skate","Celtic Seas Ecoregion, Faroes Ecoregion, Greater North Sea Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group",6.3,2015,4,2019,"no assessment","05/10/18","PA/Stock status only","Landings","not used","No","demersal omnivore","Elasmobranch","Large rays",TRUE,"2019-10-19T16:47:41.49+01:00","6.3.28",NA,"2018-11-19T16:12:24.583+01:00"
"rjb.27.3a4",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2267,169200,"Common skate complex (Blue skate (Dipturus batis) and flapper skate (Dipturus intermedius) in Subarea 4 and Division 3.a (North Sea, Skagerrak and Kattegat)",140790,"rjb-34","Dipturus batis","Common skate","Celtic Seas Ecoregion, Faroes Ecoregion, Greater North Sea Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group",6.3,2019,4,2023,"no assessment","04/10/19","PA/Stock status only","Landings","not used","No","demersal omnivore","Elasmobranch","Large rays",TRUE,"2019-10-19T16:47:41.49+01:00","6.3.28",NA,"2019-10-17T08:41:49.687+01:00"
"rjb.27.67a-ce-k",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1673,169202,"Common skate complex (Blue skate (Dipturus batis) and flapper skate (Dipturus intermedius) in Subarea 6 and divisions 7.a–c and 7.e–k (Celtic Seas and western English Channel)",136641,"rjb-celt","Dipturus batis","Common skate","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group",6.3,2018,2,2020,"no assessment","05/10/18","PA/Stock status only","Catches","not used","No","demersal omnivore","Elasmobranch","Large rays",TRUE,"2019-10-19T16:47:41.49+01:00","5.3.39",10016,"2018-11-19T15:54:47.397+01:00"
"rjb.27.67a-ce-k",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2167,169202,"Common skate complex (Blue skate (Dipturus batis) and flapper skate (Dipturus intermedius) in Subarea 6 and divisions 7.a–c and 7.e–k (Celtic Seas and western English Channel)",136641,"rjb-celt","Dipturus batis","Common skate","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group",6.3,2018,2,2020,"no assessment","04/10/19","PA/Stock status only","Catches","not used","No","demersal omnivore","Elasmobranch","Large rays",TRUE,"2019-10-19T16:47:41.49+01:00","5.3.39",NA,"2018-11-19T15:54:47.397+01:00"
"rjb.27.89a",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1672,169201,"Common skate complex (Blue skate (Dipturus batis) and flapper skate (Dipturus intermedius) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)",136640,"rjb-89a","Dipturus batis","Common skate","Bay of Biscay and the Iberian Coast Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group",6.3,2018,2,2020,"no assessment","05/10/18","PA/Stock status only","Catches","not used","No","demersal omnivore","Elasmobranch","Large rays",TRUE,"2019-10-19T16:47:41.49+01:00","7.3.21",NA,"2018-11-19T15:57:58.73+01:00"
"rjb.27.89a",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2166,169201,"Common skate complex (Blue skate (Dipturus batis) and flapper skate (Dipturus intermedius) in Subarea 8 and Division 9.a (Bay of Biscay and Atlantic Iberian waters)",136640,"rjb-89a","Dipturus batis","Common skate","Bay of Biscay and the Iberian Coast Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group",6.3,2018,2,2020,"no assessment","04/10/19","PA/Stock status only","Catches","not used","No","demersal omnivore","Elasmobranch","Large rays",TRUE,"2019-10-19T16:47:41.49+01:00","7.3.21",NA,"2018-11-19T15:57:58.73+01:00"
"rjc.27.3a47d",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1774,169203,"Thornback ray (Raja clavata) in Subarea 4 and in divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)",140791,"rjc-347d","Raja clavata","Thornback ray","Greater North Sea Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group",3.2,2017,2,2019,"Survey trends-based assessment","05/10/18","PA","Landings","not used","No","demersal benthivore","Elasmobranch","large demersal",TRUE,"2019-10-19T16:47:41.49+01:00","6.3.29",NA,"2018-11-14T11:26:44.84+01:00"
"rjc.27.3a47d",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2268,169203,"Thornback ray (Raja clavata) in Subarea 4 and in divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)",140791,"rjc-347d","Raja clavata","Thornback ray","Greater North Sea Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group",3.2,2019,2,2021,"Survey trends-based assessment","04/10/19","PA","Landings","not used","Yes in year(s) 2019","demersal benthivore","Elasmobranch","large demersal",TRUE,"2019-10-19T16:47:41.49+01:00","6.3.29",NA,"2019-10-17T09:55:49.447+01:00"
"rjc.27.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1678,169208,"Thornback ray (Raja clavata) in Subarea 6 (West of Scotland)",136647,"rjc-VI","Raja clavata","Thornback ray","Celtic Seas Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group",3.2,2018,2,2020,"Survey trends-based assessment","05/10/18","PA","Landings","Not used","Yes in year(s) 2016","demersal benthivore","Elasmobranch","large demersal",TRUE,"2019-10-19T16:47:41.49+01:00","5.3.45",9990,"2018-11-19T16:27:36.52+01:00"
"rjc.27.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2172,169208,"Thornback ray (Raja clavata) in Subarea 6 (West of Scotland)",136647,"rjc-VI","Raja clavata","Thornback ray","Celtic Seas Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group",3.2,2018,2,2020,"Survey trends-based assessment","04/10/19","PA","Landings","Not used","Yes in year(s) 2016","demersal benthivore","Elasmobranch","large demersal",TRUE,"2019-10-19T16:47:41.49+01:00","5.3.45",NA,"2018-11-19T16:27:36.52+01:00"
"rjc.27.7afg",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1674,169204,"Thornback ray (Raja clavata) in divisions 7.a and 7.f-g (Irish Sea, Bristol Channel, Celtic Sea North)",136643,"rjc-7afg","Raja clavata","Thornback ray","Celtic Seas Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group",3.2,2018,2,2020,"Survey trends-based assessment","05/10/18","PA","Landings","not used","No","demersal benthivore","Elasmobranch","large demersal",TRUE,"2019-10-19T16:47:41.49+01:00","5.3.41",9997,"2018-11-19T16:28:28.38+01:00"
"rjc.27.7afg",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2168,169204,"Thornback ray (Raja clavata) in divisions 7.a and 7.f-g (Irish Sea, Bristol Channel, Celtic Sea North)",136643,"rjc-7afg","Raja clavata","Thornback ray","Celtic Seas Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group",3.2,2018,2,2020,"Survey trends-based assessment","04/10/19","PA","Landings","not used","No","demersal benthivore","Elasmobranch","large demersal",TRUE,"2019-10-19T16:47:41.49+01:00","5.3.41",NA,"2018-11-19T16:28:28.38+01:00"
"rjc.27.7e",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1676,169206,"Thornback ray (Raja clavata) in Division 7.e (western English Channel)",136645,"rjc-echw","Raja clavata","Thornback ray","Celtic Seas Ecoregion, Greater North Sea Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group",5.2,2018,2,2020,"no assessment","05/10/18","PA","Landings","Not used","Yes in year(s) 2016","demersal benthivore","Elasmobranch","large demersal",TRUE,"2019-10-19T16:47:41.49+01:00","5.3.42",10002,"2018-11-20T18:20:55.467+01:00"
"rjc.27.7e",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2170,169206,"Thornback ray (Raja clavata) in Division 7.e (western English Channel)",136645,"rjc-echw","Raja clavata","Thornback ray","Celtic Seas Ecoregion, Greater North Sea Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group",5.2,2018,2,2020,"no assessment","04/10/19","PA","Landings","Not used","Yes in year(s) 2016","demersal benthivore","Elasmobranch","large demersal",TRUE,"2019-10-19T16:47:41.49+01:00","5.3.42",NA,"2018-11-20T18:20:55.467+01:00"
"rjc.27.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1675,169205,"Thornback ray (Raja clavata) in Subarea 8 (Bay of Biscay)",136644,"rjc-bisc","Raja clavata","Thornback ray","Bay of Biscay and the Iberian Coast Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group",3.2,2018,2,2020,"Survey trends-based assessment","05/10/18","PA","Landings","not used","Yes in year(s) 2018","demersal benthivore","Elasmobranch","large demersal",TRUE,"2019-10-19T16:47:41.49+01:00","7.3.22",10098,"2018-11-19T16:20:39.06+01:00"
"rjc.27.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2169,169205,"Thornback ray (Raja clavata) in Subarea 8 (Bay of Biscay)",136644,"rjc-bisc","Raja clavata","Thornback ray","Bay of Biscay and the Iberian Coast Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group",3.2,2018,2,2020,"Survey trends-based assessment","04/10/19","PA","Landings","not used","Yes in year(s) 2018","demersal benthivore","Elasmobranch","large demersal",TRUE,"2019-10-19T16:47:41.49+01:00","7.3.22",NA,"2018-11-19T16:20:39.06+01:00"
"rjc.27.9a",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1677,169207,"Thornback ray (Raja clavata) in Division 9.a (Atlantic Iberian waters)",136646,"rjc-pore","Raja clavata","Thornback ray","Bay of Biscay and the Iberian Coast Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group",3.2,2018,2,2020,"Survey trends-based assessment","05/10/18","PA","Landings","Not used","Yes in year(s) 2014","demersal benthivore","Elasmobranch","large demersal",TRUE,"2019-10-19T16:47:41.49+01:00","7.3.23",10075,"2018-11-19T16:22:24.253+01:00"
"rjc.27.9a",NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2171,169207,"Thornback ray (Raja clavata) in Division 9.a (Atlantic Iberian waters)",136646,"rjc-pore","Raja clavata","Thornback ray","Bay of Biscay and the Iberian Coast Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group",3.2,2018,2,2020,"Survey trends-based assessment","04/10/19","PA","Landings","Not used","Yes in year(s) 2014","demersal benthivore","Elasmobranch","large demersal",TRUE,"2019-10-19T16:47:41.49+01:00","7.3.23",NA,"2018-11-19T16:22:24.253+01:00"
"rje.27.7de",NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1680,169210,"Small-eyed ray (Raja microocellata) in divisions 7.d and 7.e (English Channel)",136649,"rje-ech","Raja microocellata","Small-eyed ray","Celtic Seas Ecoregion, Greater North Sea Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group",5.2,2018,2,2020,"no assessment","05/10/18","PA","Landings","Not used","Yes in year(s) 2014, 2018","demersal benthivore","Elasmobranch","Medium rays",TRUE,"2019-10-19T16:47:41.49+01:00","5.3.43",9992,"2018-11-19T16:35:35.77+01:00"
